業種(飲食業）,業種（宿泊業）,施設名称,施設名称カナ,施設郵便番号,施設住所,施設住所(方書),認証日,施設住所市町村,緯度,経度
〇,,スナック　あき,スナック　アキ,9910032,寒河江市南町1-2-10,,2021/10/7,寒河江市,38.37386691,140.2770086
〇,,スナック　飛鳥,スナック　アスカ,9992211,南陽市赤湯968,,2021/9/7,南陽市,38.0501891,140.1667891
〇,,スナック　アップル,スナック　アップル,9910031,寒河江市本町2-1-53,,2021/8/6,寒河江市,38.37382594,140.276232
〇,,スナック　アモーレ,スナック　アモーレ,9900042,山形市七日町4-15-2,,2021/7/9,山形市,38.2543837,140.3435441
〇,,スナック　あやめ,スナック　アヤメ,9930085,長井市高野町2-1-20,,2021/12/7,長井市,38.10890559,140.0336176
〇,,スナック　あらら,スナック　アララ,9960025,新庄市若葉町16-18,,2021/8/31,新庄市,38.7621771,140.3024631
〇,,スナック Alice,スナック　アリス,9992211,南陽市赤湯941,長嶋ビル2F西,2021/8/10,南陽市,38.04991894,140.1669442
〇,,スナック　アンジュリ,スナック　アンジュリ,9920045,米沢市中央1-3-25,2F,2021/11/2,米沢市,37.91279088,140.1119037
〇,,スナック　樹,スナック　イツキ,9930007,長井市本町2-4-39-2,,2021/7/5,長井市,38.10448492,140.038398
〇,,スナック　いなほ,スナック　イナホ,9902331,山形市飯田西4-4-17,,2021/6/28,山形市,38.21535115,140.321893
〇,,スナック　彩,スナック　イロドリ,9960002,新庄市若葉町16‐12,,2021/6/8,新庄市,38.76224818,140.3021208
〇,,スナック　えにし,スナック　エニシ,9970034,鶴岡市本町1-8-12,,2021/10/26,鶴岡市,38.72598071,139.8322507
〇,,スナック　エミ,スナック　エミ,9980044,酒田市中町2-3-25,Zビル2F,2021/7/26,酒田市,38.91757983,139.8352953
〇,,スナック　エミール,スナック　エミール,9980023,酒田市幸町1-11-25,,2021/11/15,酒田市,38.92046607,139.8449547
〇,,スナック　エメラルド,スナック　エメラルド,9900039,山形市香澄町1-4-3,開沼ビル2Ｆ,2021/7/29,山形市,38.24834583,140.3293946
〇,,スナック　絵理,スナック　エリ,9992221,南陽市赤湯421-10,,2021/10/12,南陽市,38.04813007,140.1664134
〇,,スナック　エリー,スナック　エリー,9970034,鶴岡市本町1-7-20,,2021/7/2,鶴岡市,38.72667752,139.8326544
〇,,スナック　エルベ,スナック　エルベ,9992211,南陽市赤湯838-42,,2021/7/16,南陽市,38.0487822,140.1641921
〇,,スナック　縁,スナック　エン,9980044,酒田市中町2-3-32,,2021/7/1,酒田市,38.9174585,139.8358589
〇,,スナック　えん,スナック　エン,9980044,酒田市中町2-4-25,,2021/6/25,酒田市,38.91734631,139.8362685
〇,,スナック　おどりこ,スナック　オドリコ,9996105,最上町大字富澤815,,2021/6/9,最上町,38.70998324,140.5547606
〇,,スナック　カーベル,スナック　カーベル,9910031,寒河江市本町1-3-3-1,2F,2021/10/19,寒河江市,38.37398903,140.2746513
〇,,スナック　海,スナック　カイ,9910032,寒河江市南町1-2-10,ファースト館2F,2021/8/24,寒河江市,38.3738995,140.2769778
〇,,スナック　香津子,スナック　カツコ,9930007,長井市本町2-4-39-2,,2021/7/29,長井市,38.10451183,140.0384523
〇,,スナック　カトレア,スナック　カトレア,9920773,白鷹町大字高玉1013-22,,2021/7/5,白鷹町,38.16433497,140.0527733
〇,,スナック　カルネ,スナック　カルネ,9900042,山形市七日町4-1-30,,2021/7/26,山形市,38.2519858,140.3420291
〇,,スナック　カンナ,スナック　カンナ,9960025,新庄市若葉町16-15,,2021/8/26,新庄市,38.7620793,140.3023148
〇,,スナック　Kiss,スナック　キス,9900042,山形市七日町3-2-24,YT3丁目ビル2F,2021/7/8,山形市,38.25380774,140.341315
〇,,スナック　木の実,スナック　キノミ,9900039,山形市香澄町1-10-1,ホテルクラウンヒルズ山形1F,2021/7/9,山形市,38.24860853,140.3302994
〇,,スナック　気まぐれ,スナック　キマグレ,9900039,山形市香澄町1-9-1,,2021/8/16,山形市,38.24882421,140.3294826
〇,,スナックCarry,スナック　キャリー,9993764,東根市神町東3-8-27,ロータスタウンC,2021/10/29,東根市,38.4031889,140.3809678
〇,,スナック　貴らら,スナック　キララ,9910032,寒河江市南町1-2-5,,2021/6/29,寒河江市,38.37377049,140.2769509
〇,,Snack 郷楽里（きらり）,スナック　キラリ（キラリ）,9980044,酒田市中町3-3-1,N151ビル2F　NO21,2021/7/1,酒田市,38.91806774,139.8340144
〇,,スナック　グランデ,スナック　グランデ,9993131,上山市栄町1-2-2,2F,2021/9/28,上山市,38.15517605,140.2774487
〇,,スナック　グレース,スナック　グレース,9992211,南陽市赤湯472-3,明月館ビル2F,2021/9/3,南陽市,38.04844958,140.1681037
〇,,スナック　慶,スナック　ケイ,9930085,長井市高野町1-2-11,,2021/9/9,長井市,38.10845434,140.0339734
〇,,スナック　慶,スナック　ケイ,9992211,南陽市赤湯415-1,,2021/9/7,南陽市,38.04867145,140.1675347
〇,,スナック　ゴシップ,スナック　ゴシップ,9900039,山形市香澄町1-9-11,本田屋ビル1F,2021/8/19,山形市,38.24868914,140.330075
〇,,スナック　ごんの字,スナック　ゴンノジ,9900042,山形市七日町4-16-25,,2021/6/18,山形市,38.25468607,140.3432855
〇,,スナック　Sachiko,スナック　サチコ,9900042,山形市七日町4-15-34,,2021/6/18,山形市,38.25407826,140.3441785
〇,,スナック　さら,スナック　サラ,9980037,酒田市日吉町1-6-17,,2021/6/21,酒田市,38.91963648,139.8321989
〇,,スナック　さらん,スナック　サラン,9970034,鶴岡市本町2-3-4,,2021/6/30,鶴岡市,38.72502861,139.8309559
〇,,スナック　ジュジュ,スナック　ジュジュ,9980044,酒田市中町3-4-28,北村ビル1F,2021/11/16,酒田市,38.91791341,139.8345778
〇,,スナック　樹里エット．,スナック　ジュリエット．,9992211,南陽市赤湯472-3,明月館ビル2F　202,2021/7/16,南陽市,38.04842951,140.1679964
〇,,スナック　順,スナック　ジュン,9910031,寒河江市本町2-9-6,,2021/9/3,寒河江市,38.37742781,140.2761395
〇,,スナック　翔,スナック　ショウ,9920351,高畠町大字高畠680-1,,2021/8/18,高畠町,38.00323422,140.1963774
〇,,スナック　シルクロード,スナック　シルクロード,9900032,山形市小姓町9-24,,2021/6/8,山形市,38.24752088,140.3394341
〇,,スナック　シルビア,スナック　シルビア,9992211,南陽市赤湯1069-1,リッチビル1F,2021/11/15,南陽市,38.05014247,140.16937
〇,,スナック　スーパーポテト,スナック　スーパーポテト,9992211,南陽市赤湯420-6,サンパレス1F-C,2021/8/2,南陽市,38.04848132,140.1664367
〇,,スナック　スワン,スナック　スワン,9970029,鶴岡市日吉町3-36,,2021/11/16,鶴岡市,38.7362743,139.8353575
〇,,スナック　セジュール,スナック　セジュール,9900031,山形市十日町1-1-35,,2021/6/10,山形市,38.24668478,140.333408
〇,,スナック　Saison（セゾン）,スナック　セゾン,9960025,新庄市若葉町14-45,サンボックスⅠ,2021/9/1,新庄市,38.76147502,140.3016021
〇,,スナック　ゼロ,スナック　ゼロ,9940025,天童市鎌田本町1-6-22,,2021/7/14,天童市,38.36078897,140.3814004
〇,,スナック　扇,スナック　セン,9960025,新庄市若葉町16-17,,2021/8/19,新庄市,38.76205705,140.3020897
〇,,スナック　タイム,スナック　タイム,9900523,寒河江市大字八鍬551,,2021/10/4,寒河江市,38.39895849,140.254922
〇,,スナック　タブー,スナック　タブー,9992211,南陽市赤湯栄町462-2,夜会ビル2F,2021/9/22,南陽市,38.04848133,140.1666075
〇,,スナック  月ほたる,スナック　ツキホタル,9900042,山形市七日町3-3-43,王城ビル4F,2021/6/10,山形市,38.25328823,140.3415322
〇,,snack TSUBAKI,スナック　ツバキ,9992211,南陽市赤湯477-4,D 2F,2021/9/29,南陽市,38.04812179,140.1678932
〇,,スナック　つむぎ,スナック　ツムギ,9940025,天童市鎌田本町1-6-31,,2021/6/29,天童市,38.36095392,140.3808391
〇,,スナック　Dear moon,スナック　ディアムーン,9920351,高畠町大字高畠692-18,,2021/8/20,高畠町,38.00255719,140.1954781
〇,,スナック　Dｉ,スナック　ディーアイ,9940025,天童市鎌田本町1-6-1 ,ピア21ビル 2F,2021/11/22,天童市,38.36084813,140.3805996
〇,,スナック　ディープ,スナック　ディープ,9992211,南陽市赤湯417-13,Sビル2F,2021/9/3,南陽市,38.04885388,140.1667347
〇,,スナック　トパーズ,スナック　トパーズ,9900039,山形市香澄町1-7-7,,2021/6/7,山形市,38.24856249,140.3298407
〇,,スナック　どんぐり,スナック　ドングリ,9900042,山形市七日町4-6-4,,2021/10/13,山形市,38.25343839,140.3439744
〇,,スナック　騎士,スナック　ナイト,9930085,長井市高野町2-5-6-2,,2021/6/22,長井市,38.11157318,140.0355488
〇,,スナック　7,スナック　ナナ,9992211,南陽市赤湯498　,2F,2021/8/10,南陽市,38.04862286,140.1679473
〇,,スナック　菜のはな,スナック　ナノハナ,9900401,中山町長崎246-1,,2021/8/6,中山町,38.3285602,140.2795855
〇,,スナック　波,スナック　ナミ,9960025,新庄市若葉町16-12,,2021/8/4,新庄市,38.762267,140.3021718
〇,,スナック　にじ,スナック　ニジ,9900042,山形市七日町4-15-41,,2021/7/21,山形市,38.2543012,140.3433394
〇,,スナック　ニューコスモス,スナック　ニューコスモス,9993142,上山市沢丁3-1,,2021/8/26,上山市,38.15558476,140.2759403
〇,,スナック　ニューバッカス,スナック　ニューバッカス,9970034,鶴岡市本町1-7-18,,2021/7/7,鶴岡市,38.72708095,139.832663
〇,,スナック　ニューマリーナ,スナック　ニューマリーナ,9900042,山形市七日町4-6-4,,2021/7/19,山形市,38.25347735,140.3439087
〇,,snack のぞみ,スナック　ノゾミ,9940025,天童市鎌田本町1-6-29,祇園小路南,2021/11/22,天童市,38.3608664,140.3810035
〇,,スナック　NOMURA,スナック　ノムラ,9970034,鶴岡市本町1-7-4,,2021/6/18,鶴岡市,38.7271703,139.8322782
〇,,スナック　のりこ,スナック　ノリコ,9910031,寒河江市本町2-1-29,,2021/9/3,寒河江市,38.37492896,140.2773556
〇,,スナック　紀子,スナック　ノリコ,9940025,天童市鎌田本町1-3-3,川口ビル2F,2021/8/10,天童市,38.3602495,140.3804473
〇,,スナック　バーディー,スナック　バーディー,9920045,米沢市中央1-4-8,,2021/8/18,米沢市,37.9129797,140.1118941
〇,,スナック　パール,スナック　パール,9970034,鶴岡市本町2-14-23,,2021/9/7,鶴岡市,38.72328589,139.8259736
〇,,スナック　パーる,スナック　パール,9920841,白鷹町畔藤6722,,2021/6/24,白鷹町,38.15976307,140.0764695
〇,,Snack Paki,スナック　パキ,9900042,山形市七日町2-3-13,,2021/7/20,山形市,38.25203465,140.3409204
〇,,スナック　Happy,スナック　ハッピー,9940026,天童市鎌田本町1-6-29,,2021/11/4,天童市,38.3608664,140.3810035
〇,,スナック　花園,スナック　ハナゾノ,9930081,長井市高野町2-5-6-2,,2021/7/13,長井市,38.11155629,140.0356413
〇,,スナック ハニー,スナック ハニー,9920045,米沢市中央1-6-17,シュガービル　2F,2021/11/16,米沢市,37.91388174,140.111967
〇,,スナック　ぴあす,スナック　ピアス,9960025,新庄市若葉町16-47,,2021/8/19,新庄市,38.7619116,140.3022863
〇,,スナック　ひかり,スナック　ヒカリ,9992211,南陽市赤湯730,プレイタウンビル2F,2021/9/13,南陽市,38.0489816,140.1686662
〇,,スナック　ひとみ,スナック　ヒトミ,9992211,南陽市赤湯3014-2,,2021/7/19,南陽市,38.0489792,140.1701727
〇,,スナック　ひろこ,スナック　ヒロコ,9970015,鶴岡市末広町11-52,,2021/10/20,鶴岡市,38.73771591,139.8374264
〇,,スナック　ピンクパンサー,スナック　ピンクパンサー,9940025,天童市鎌田本町1-6-3,Bay21　1F,2021/10/15,天童市,38.36097567,140.3806937
〇,,スナック　ふぁみりー,スナック　ファミリー,9902313,山形市大字松原371,,2021/7/5,山形市,38.2057732,140.3055788
〇,,スナック　ファレノプシス,スナック　ファレノプシス,9900042,山形市七日町3-3-43,王城ビル2F,2021/5/27,山形市,38.25327296,140.3417032
〇,,スナック　フィール,スナック　フィール,9992211,南陽市赤湯417-13,Sビル2F,2021/9/3,南陽市,38.04891196,140.166724
〇,,Snack Forever J,スナック　フォーエバー　ジェイ,9960025,新庄市若葉町17-63,山王プラザ1F,2021/8/11,新庄市,38.76190383,140.301987
〇,,スナック　ブルーム,スナック　ブルーム,9901101,大江町左沢439-2,,2021/10/7,大江町,38.38012813,140.2074279
〇,,スナック　平成,スナック　ヘイセイ,9900042,山形市七日町4-15-34,,2021/6/18,山形市,38.25403297,140.3442107
〇,,スナック　ベスト,スナック　ベスト,9900039,山形市香澄町1-4-5,マルイビル3F　302,2021/8/20,山形市,38.24833217,140.3294975
〇,,スナック　ベル,スナック　ベル,9980044,酒田市中町3-4-28,北村ビル2F,2021/6/25,酒田市,38.91795254,139.8345456
〇,,スナック　ぽえむ,スナック　ポエム,9920351,高畠町大字高畠925,,2021/9/8,高畠町,38.0034322,140.1975635
〇,,スナック　ぽけっと,スナック　ポケット,9993132,上山市栄町1-2-2,,2021/9/2,上山市,38.15520874,140.2773803
〇,,スナック　慕情,スナック　ボジョウ,9930085,長井市高野町2-5-6-2,,2021/7/13,長井市,38.11152253,140.0355609
〇,,スナック　螢,スナック　ホタル,9910032,寒河江市南町1-2-10,ファースト館2F,2021/8/16,寒河江市,38.37396153,140.277018
〇,,スナック　ほたる,スナック　ホタル,9990121,川西町大字上小松1140-5,,2021/7/5,川西町,38.00299485,140.0514866
〇,,スナック　ほほえみ,スナック　ホホエミ,9900039,山形市香澄町1-4-3,開沼ビル2F,2021/7/21,山形市,38.24831055,140.3293437
〇,,スナック　ホワイトバンビ,スナック　ホワイトバンビ,9900042,山形市七日町4-15-41,,2021/7/7,山形市,38.25424854,140.3433917
〇,,スナック　麻輪馬,スナック　マリンバ,9900042,山形市七日町3-3-21,三平ビル1F,2021/11/8,山形市,38.25451337,140.3424562
〇,,スナック　漫華鏡,スナック　マンゲキョウ,9910031,寒河江市本町1-5-14,小野ビル1F,2021/12/8,寒河江市,38.3737655,140.2758165
〇,,スナック　みき,スナック　ミキ,9960025,新庄市若葉町7-35,,2021/7/9,新庄市,38.76164305,140.3040394
〇,,スナック　ミスト,スナック　ミスト,9920039,米沢市門東町3-3-35,ファーストビル1F,2021/11/30,米沢市,37.91234843,140.1094149
〇,,スナック　美穂,スナック　ミホ,9992211,南陽市赤湯417-1,,2021/10/5,南陽市,38.0487243,140.1675181
〇,,スナック　ミモザ,スナック　ミモザ,9970034,鶴岡市本町1-7-18,,2021/8/6,鶴岡市,38.72702864,139.8326483
〇,,スナック　みよん,スナック　みよん,9992211,南陽市赤湯838-41,,2021/7/27,南陽市,38.0495451,140.1637781
〇,,スナック　MAY,スナック　メイ,9992211,南陽市赤湯420-6,サンパレス1F,2021/9/16,南陽市,38.04842429,140.1664407
〇,,スナック　メリー,スナック　メリー,9910031,寒河江市本町1-3-3-2,,2021/7/8,寒河江市,38.37393656,140.2749258
〇,,スナック　メロディ,スナック　メロディ,9930007,長井市本町2-3-37-2,,2021/8/5,長井市,38.10468648,140.0386194
〇,,スナック　モア,スナック　モア,9910031,寒河江市本町2-1-29,UIビル2F,2021/7/13,寒河江市,38.37496891,140.2772027
〇,,スナック　や・や,スナック　ヤ・ヤ,9900039,山形市香澄町1-7-4,B1-C,2021/10/19,山形市,38.24860613,140.3295046
〇,,スナック　夢想郷（ゆーとぴあ）,スナック　ユートピア,9980023,酒田市幸町2-3-1,2F,2021/9/14,酒田市,38.92139444,139.8444453
〇,,SNACK yumi,スナック　ユミ,9900039,山形市香澄町1-9-17,武田ビル1F　,2021/11/5,山形市,38.2487325,140.3298151
〇,,スナック　夢の花,スナック　ユメノハナ,9950033,村山市楯岡新町2-13-4,,2021/12/14,村山市,38.47707975,140.3889857
〇,,スナック　夜汽車,スナック　ヨギシャ,9930085,長井市高野町2-7-7,,2021/7/5,長井市,38.11088835,140.0358116
〇,,スナック　来一華,スナック　ライカ,9900039,山形市香澄町1-7-11,タンノビル2F,2021/6/23,山形市,38.2483495,140.3299048
〇,,すなっく　Ravi(ラヴィ),スナック　ラヴィ,9900042,山形市七日町2-7-24,会津屋ビル2F,2021/8/4,山形市,38.2533395,140.3408863
〇,,スナック　ラスティングピース　,スナック　ラスティングピース,9992211,南陽市赤湯720　,プレイタウンビル1F,2021/9/3,南陽市,38.04896399,140.1684391
〇,,スナック　らでぃっしゅ,スナック　ラディッシュ,9993132,上山市栄町1-2-2,2F,2021/12/10,上山市,38.15478465,140.2773406
〇,,スナック　らぱん,スナック　ラパン,9900042,山形市七日町2-6-11,,2021/11/2,山形市,38.2530812,140.3416469
〇,,スナック　ラブ,スナック　ラブ,9910031,寒河江市本町1-3-3,3B,2021/8/20,寒河江市,38.37389241,140.2749821
〇,,スナック　ラプト,スナック　ラプト,9970034,鶴岡市本町1-6-41,,2021/10/25,鶴岡市,38.72780209,139.8305964
〇,,スナック　ラブリー,スナック　ラブリー,9900039,山形市香澄町1-9-17,春日井ビル2F,2021/5/19,山形市,38.24876041,140.3298185
〇,,スナック RUN,スナック　ラン,9993511,河北町谷地甲25,セントラルビル1階北部分,2021/8/5,河北町,38.42479611,140.312439
〇,,スナック　らん,スナック　ラン,9910032,寒河江市南町1-2-5,,2021/8/20,寒河江市,38.37383568,140.2769161
〇,,スナック　Lien,スナック　リアン,9997781,庄内町余目字上猿田27-2,,2021/11/2,庄内町,38.84622065,139.9059186
〇,,スナック　李紗,スナック　リサ,9992211,南陽市赤湯421-10　,1F,2021/8/25,南陽市,38.04806671,140.1664765
〇,,すなっく　りっぷ,スナック　リップ,9900039,山形市香澄町1-13-17,YT一丁目ビル1F,2021/10/14,山形市,38.24931297,140.3302805
〇,,スナック　りばいばる,スナック　リバイバル,9920045,米沢市中央1-13-16,セイエイビル1F,2021/6/18,米沢市,37.91369285,140.1099759
〇,,スナック　RYU,スナック　リュウ,9960025,新庄市若葉町16-2,,2021/11/24,新庄市,38.76202366,140.3022288
〇,,スナック　輪,スナック　リン,9960025,新庄市若葉町16-2,,2021/11/22,新庄市,38.76204876,140.3021765
〇,,スナック　凛,スナック　リン,9970034,鶴岡市本町1-7-7,,2021/8/30,鶴岡市,38.72694672,139.831694
〇,,スナック　ルドルフ,スナック　ルドルフ,9992211,南陽市赤湯720,プレイタウンビル2F,2021/11/29,南陽市,38.04900333,140.1683449
〇,,スナック　ルピナス,スナック　ルピナス,9994224,尾花沢市新町1-1-37,,2021/11/8,尾花沢市,38.60238663,140.4064963
〇,,Snack Ren,スナック　レン,9992211,南陽市赤湯730,プレイタウン1Ｆ,2021/9/22,南陽市,38.0489045,140.1686555
〇,,スナック　ロード,スナック　ロード,9930085,長井市高野町2-1-21,,2021/12/7,長井市,38.10889715,140.0334446
〇,,スナック　Watanabe,スナック　ワタナベ,9900042,山形市七日町4-15-38,花の小みちビル1F,2021/8/2,山形市,38.25423613,140.3438832
〇,,スナックあかね,スナックアカネ,9970811,鶴岡市神明町1-6,,2021/7/29,鶴岡市,38.72459125,139.832294
〇,,スナック晃子,スナックアキコ,9900032,山形市小姓町9-24,,2021/6/29,山形市,38.24737448,140.3394516
〇,,スナックあけみ,スナックアケミ,9910031,寒河江市本町3-1-1,,2021/9/17,寒河江市,38.37441489,140.2743989
〇,,スナック　あじさい,スナックアジサイ,9940025,天童市鎌田本町1-6-13,アイーダフロム２　1F,2021/8/18,天童市,38.36118988,140.3810501
〇,,スナック綾,スナックアヤ,9910031,寒河江市本町1-3-3　A-3,,2021/9/10,寒河江市,38.37395293,140.2746599
〇,,スナックあや,スナックアヤ,9940026,天童市東本町3-2-14,,2021/11/15,天童市,38.35915008,140.3794173
〇,,スナック杏,スナックアン,9960025,新庄市若葉町17-4,,2021/8/30,新庄市,38.76203629,140.3019637
〇,,スナック杏,スナックアンズ,9940025,天童市鎌田本町1-6-27,,2021/11/25,天童市,38.3608683,140.3812769
〇,,すなっく宴,スナックウタゲ,9910031,寒河江市本町1-3-9,2F,2021/9/15,寒河江市,38.37399012,140.2745348
〇,,スナック恵美里,スナックエミリ,9900042,山形市七日町3-2-25,北斗ビル2F,2021/11/2,山形市,38.25366301,140.3412694
〇,,スナック　M・J（エム・ジェイ）,スナックエムジェイ,9940025,天童市鎌田本町1-6-11,,2021/7/26,天童市,38.36117677,140.3808326
〇,,スナック江梨,スナックエリ,9970027,鶴岡市昭和町2-7,,2021/11/12,鶴岡市,38.72829095,139.8339202
〇,,スナック縁,スナックエン,9992211,南陽市赤湯417-6,須貝ビル1F,2021/12/6,南陽市,38.0488808,140.1666452
〇,,スナックおかめ,スナックオカメ,9997464,鶴岡市由良3-9-1,,2021/6/23,鶴岡市,38.72222626,139.6889069
〇,,スナック忍路,スナックオショロ,9900039,山形市香澄町1-7-1,,2021/6/11,山形市,38.24854092,140.3293129
〇,,スナック　OXオックス,スナックオックス,9993142,上山市沢丁3-1,,2021/9/1,上山市,38.15556736,140.2759812
〇,,スナック乙姫,スナックオトヒメ,9970837,鶴岡市道田町19-32,,2021/11/29,鶴岡市,38.72633893,139.800632
〇,,すなっく可否道,スナックカヒドウ,9900039,山形市香澄町1-4-5,マルイビル3F,2021/10/22,山形市,38.2482753,140.3294304
〇,,スナック絆,スナックキズナ,9960025,新庄市若葉町16-13,,2021/7/29,新庄市,38.7623135,140.3021098
〇,,スナック喫茶　パルティア,スナックキッサ　パルティア,9902435,山形市青田5-7-6,,2021/10/11,山形市,38.2227676,140.3293052
〇,,スナック喫茶ふぢ,スナックキッサフヂ,9900401,中山町大字長崎4480,,2021/7/16,中山町,38.33382852,140.2740115
〇,,スナックcat,スナックキャット,9900039,山形市香澄町1-7-11,タンノビル1F,2021/9/14,山形市,38.2483732,140.3299095
〇,,スナック　圭,スナックケイ,9900042,山形市七日町5-10-19,YTビル1F,2021/7/6,山形市,38.2517541,140.3421114
〇,,スナック恋溜り,スナックコイダマリ,9940025,天童市鎌田本町1-3-3,川口ビル1F,2021/8/18,天童市,38.36014539,140.3803642
〇,,スナックサボテン,スナックサボテン,9970034,鶴岡市本町1-7-4,,2021/11/22,鶴岡市,38.72722418,139.8321837
〇,,スナックJ,スナックジェイ,9970034,鶴岡市本町2-4-19,あっぷる館2F,2021/11/18,鶴岡市,38.72340164,139.8307185
〇,,スナック静花,スナックシズカ,9940025,天童市鎌田本町1-5-7,,2021/10/12,天童市,38.3606711,140.3807649
〇,,スナック上海美人,スナックシャンハイビジン,9900039,山形市香澄町1-9-11,3F,2021/6/11,山形市,38.24865386,140.3300662
〇,,スナックSugar,スナックシュガー,9900039,山形市香澄町1-9-17,春日井ビル3F,2021/8/17,山形市,38.24877568,140.3298332
〇,,スナック順子,スナックジュンコ,9960025,新庄市若葉町16-4,,2021/7/9,新庄市,38.7619283,140.3023045
〇,,スナック順子,スナックジュンコ,9940025,天童市鎌田本町1-6-31,,2021/11/5,天童市,38.36077515,140.3808029
〇,,スナックセブン,スナックセブン,9900042,山形市七日町2-3-9,ライトロード七日町ビル2F,2021/9/6,山形市,38.25216702,140.3406485
〇,,スナック大使館,スナックタイシカン,9970027,鶴岡市昭和町12-61,,2021/6/25,鶴岡市,38.72496057,139.8324301
〇,,スナック　大使館,スナックタイシカン,9902483,山形市上町1-1-86,,2021/7/1,山形市,38.2429823,140.3244262
〇,,スナック大連,スナックダイレン,9900039,山形市香澄町1-7-11,,2021/5/8,山形市,38.24836056,140.3299484
〇,,スナックでわ,スナックデワ,9902172,山形市千手堂85-7,,2021/8/17,山形市,38.3078368,140.3402779
〇,,スナック十九,スナックトク,9900045,山形市桜町1-19,オーパス桜町1F,2021/10/18,山形市,38.25150814,140.3295276
〇,,スナックとんちんかん,スナックトンチンカン,9900031,寒河江市本町1-3-3-2,,2021/11/18,寒河江市,38.37401647,140.2747501
〇,,スナック二番街,スナックニバンガイ,9993765,東根市神町南1-1-3-2,,2021/8/20,東根市,38.40278338,140.3801992
〇,,スナックのうぶる,スナックノウブル,9900031,山形市十日町2-5-33,1F,2021/6/24,山形市,38.2480522,140.3392303
〇,,スナック　ノンノン,スナックノンノン,9910031,寒河江市本町1-6-21,サンレモ卯月ビル1F,2021/9/10,寒河江市,38.37322585,140.2757524
〇,,スナック薔薇,スナックバラ　,9995312,真室川町新町151-25,,2021/10/6,真室川町,38.8602802,140.2565904
〇,,すなっくhalu,スナックハル,9970027,鶴岡市昭和町3-29,,2021/7/1,鶴岡市,38.7277249,139.8336678
〇,,スナックはるか,スナックハルカ,9970015,鶴岡市末広町12-8,,2021/10/19,鶴岡市,38.7380981,139.8374486
〇,,スナックパロパロ,スナックパロパロ,9970034,鶴岡市本町1-8-16,,2021/11/5,鶴岡市,38.72567468,139.8320314
〇,,スナック姫,スナックヒメ,9960025,新庄市若葉町17-63,,2021/8/27,新庄市,38.76196239,140.3018462
〇,,スナックひらめ,スナックヒラメ,9900039,山形市香澄町1-4-1,伊東ビル　1F,2021/11/4,山形市,38.2483268,140.3292288
〇,,スナックふじ,スナックフジ,9900042,山形市七日町4-16-31,,2021/6/8,山形市,38.2542674,140.3429654
〇,,スナック25,スナックフタゴ,9970027,鶴岡市昭和町2-20,2F,2021/9/16,鶴岡市,38.7280967,139.8339253
〇,,スナックふるさと,スナックフルサト,9993141,上山市新湯2-19,ソシアルビル2F,2021/10/25,上山市,38.15664068,140.2731017
〇,,スナックブレス,スナックブレス,9940025,天童市鎌田本町1-6-3,,2021/7/13,天童市,38.3609315,140.3806159
〇,,スナックふれんず,スナックフレンズ,9900039,山形市香澄町1-9-18,,2021/11/24,山形市,38.2487506,140.329758
〇,,snackフレンズ,スナックフレンズ,9970034,鶴岡市本町1-8ｰ22,幸葉ビル2F,2021/12/9,鶴岡市,38.72520407,139.8317496
〇,,スナック蛍,スナックホタル,9992211,南陽市赤湯974-10,,2021/10/27,南陽市,38.0501845,140.1690549
〇,,スナック　マドンナ,スナックマドンナ,9950034,村山市楯岡五日町8-37,,2021/8/18,村山市,38.4793734,140.388751
〇,,スナック美おん,スナックミオン,9900039,山形市香澄町1-4-6,弍番館ビル　2F,2021/10/14,山形市,38.24819822,140.3295731
〇,,スナックみずき,スナックミズキ,9970027,鶴岡市昭和町2-1,,2021/6/24,鶴岡市,38.7282326,139.8340001
〇,,スナックもも,スナックモモ,9992211,南陽市赤湯968,本田ビル　1F,2021/11/4,南陽市,38.05013208,140.166832
〇,,スナック　ゆう,スナックユウ,9940025,天童市鎌田本町1-6-27,,2021/8/27,天童市,38.36093034,140.3812072
〇,,スナックYOU,スナックユウ,9900042,山形市七日町3-2-24,YT三丁目ビル1F,2021/7/20,山形市,38.2537951,140.3412372
〇,,スナック優,スナックユウ,9920045,米沢市中央1-13-23,グリーンプラザ2Ｆ,2021/12/1,米沢市,37.91363845,140.1097589
〇,,スナック夕月,スナックユウヅキ,9902161,山形市大字漆山1103-5,,2021/7/2,山形市,38.31188478,140.3571721
〇,,スナック友遊,スナックユウユウ,9970015,鶴岡市末広町6-48,,2021/11/12,鶴岡市,38.73810441,139.8352101
〇,,スナック洋洋,スナックヨウヨウ,9970015,鶴岡市末広町6-8,,2021/5/28,鶴岡市,38.73808771,139.8355761
〇,,スナック謡楽,スナックヨウラク,9901121,大江町大字藤田279-1,,2021/11/12,大江町,38.36684813,140.2137576
〇,,スナックら～く,スナックラ～ク,9980023,酒田市幸町2-2-13,,2021/9/9,酒田市,38.92173725,139.8444846
〇,,スナック梨香,スナックリンカ,9900861,山形市江俣5-3-38,,2021/10/4,山形市,38.2788888,140.3140464
〇,,スナックりんご,スナックリンゴ,9940025,天童市鎌田本町1-6-27,,2021/9/29,天童市,38.36084411,140.381297
〇,,スナックルージュ,スナックルージュ,9900042,山形市七日町3-3-37,酒井ビル2F,2021/7/6,山形市,38.2534018,140.3420822
